region,2023,unit
Casablanca-Settat,5724237.00,人
Tanger-Tétouan-Al Hoceïma,3393478.00,人
Fès-Meknès,2994078.00,人
Marrakech-Safi,3136004.00,人
Rabat-Salé-Kénitra,3902292.00,人
Oriental,1932486.00,人
Souss-Massa,1955640.00,人
Béni Mellal-Khénifra,1916417.00,人
Laâyoune-Sakia El Hamra,321420.00,人
Guelmim-Oued Noun,261315.00,人
Dakhla-Oued Ed-Dahab,121421.00,人
Drâa-Tafilalet,1019577.00,人
