region,2023,unit
Nouakchott Ouest,1120700.00,人
Nouakchott Sud,175969.00,人
Nouakchott Nord,144043.00,人
Dakhlet Nouadhibou,118000.00,人
Assaba,133037.00,人
Tiris Zemmour,77910.00,人
Trarza,65168.00,人
Gorgol,49152.00,人
Guidimaka,26420.00,人
Hodh el Gharbi,24199.00,人
Adrar,24021.00,人
Hodh ech Chargui,39811.00,人
Tagant,15532.00,人
Brakna,25936.00,人
Inchiri,11235.00,人
