region,2023,unit
Berlin,4679500.00,人
Baden-Württemberg,10060152.00,人
Bavaria,8915192.00,人
Hamburg,2532231.00,人
North Rhine-Westphalia,17771799.00,人
Hesse,4722606.00,人
Saxony,2866723.00,人
Bremen,706645.00,人
Lower Saxony,6365976.00,人
Schleswig-Holstein,1749712.00,人
Saxony-Anhalt,1521716.00,人
Rhineland-Palatinate,1910758.00,人
Mecklenburg-Western Pomerania,792276.00,人
Brandenburg,1656049.00,人
Saarland,905523.00,人
Thuringia,1061188.00,人
