region,2023,unit
Kuala Lumpur,8911000.00,人
Pulau Pinang,2081684.00,人
Selangor,2337096.00,人
Perak,1529504.00,人
Pahang,763209.00,人
Kedah,791851.00,人
Johor,2323561.00,人
Kelantan,731274.00,人
Melaka,455300.00,人
Sabah,1526984.00,人
Negeri Sembilan,577448.00,人
Sarawak,1338312.00,人
Terengganu,337534.00,人
Labuan,95120.00,人
Putrajaya,67964.00,人
Perlis,58898.00,人
