region,2023,unit
Tbilisi,1118035.00,人
Ajaria,196641.00,人
Imereti,203452.00,人
Kvemo Kartli,157261.00,人
Abkhazia,64441.00,人
K’akheti,81380.00,人
Shida Kartli,114532.00,人
Samegrelo-Zemo Svaneti,104590.00,人
Samtskhe-Javakheti,21347.00,人
Mtskheta Mtianeti,7606.00,人
Rach’a-Lechkhumi da Kvemo Svaneti,2015.00,人
Guria,844.00,人
