region,2023,unit
Gauteng,15546768.00,人
Western Cape,7098304.00,人
Eastern Cape,2210809.00,人
KwaZulu-Natal,3565429.00,人
North West,1832004.00,人
Limpopo,1049662.00,人
Free State,1483607.00,人
Mpumalanga,778405.00,人
Northern Cape,459595.00,人
